Campaign_ID,Brand,Campaign_Type,Target_Audience,Channel_Used,Duration,Language,Customer_Segment,Campaign_Date,Impressions,Clicks,Leads,Conversions,Revenue,CPA,Total_Spend,Profit,CTR,Lead_Rate,Conversion_Rate,ROI,Engagement_Score,ROI_Category
NY-CMP-12821,Nykaa,Influencer,Youth,"Email, Google, Facebook",25,English,"Premium Shoppers",2025-02-18,84525,12321,6176,4602,2871648,32.91,151451.82,2720196.18,0.1458,0.5013,0.7451,17.9600,27.33,Excellent
NY-CMP-28611,Nykaa,Email,"College Students","Google, Email, YouTube",27,English,"Working Women",2024-09-09,79008,9734,5275,3136,1630720,27.42,85989.12,1544730.88,0.1232,0.5419,0.5945,17.9600,22.97,Excellent
NY-CMP-41184,Nykaa,"Social Media","Tier 2 City Customers","Google, WhatsApp, YouTube",24,Tamil,"College Students",2025-05-17,51990,5955,1892,1396,1052584,39.78,55532.88,997051.12,0.1145,0.3177,0.7378,17.9500,17.78,Excellent
NY-CMP-44819,Nykaa,Influencer,"Premium Shoppers",WhatsApp,30,Hindi,"Working Women",2025-05-25,91465,10284,4768,2792,1530016,28.93,80772.56,1449243.44,0.1124,0.4636,0.5856,17.9400,19.51,Excellent
NY-CMP-46159,Nykaa,"Social Media","Working Women","Email, Google, YouTube",9,English,"Tier 2 City Customers",2024-09-26,88217,6439,2962,2145,1149720,28.32,60746.40,1088973.60,0.0730,0.4600,0.7242,17.9300,13.09,Excellent
NY-CMP-50101,Nykaa,"Paid Ads","College Students","WhatsApp, Email",16,Bengali,"Tier 2 City Customers",2025-06-01,44270,6346,2495,1573,1141998,38.37,60356.01,1081641.99,0.1433,0.3932,0.6305,17.9200,23.52,Excellent
NY-CMP-56410,Nykaa,Email,"Premium Shoppers","Google, YouTube",25,Tamil,"Premium Shoppers",2025-02-06,96398,13647,4621,2944,1445504,25.97,76455.68,1369048.32,0.1416,0.3386,0.6371,17.9100,22.00,Excellent
NY-CMP-55532,Nykaa,Email,"Premium Shoppers","Google, Instagram, Email",17,English,Youth,2025-04-14,32106,4089,1615,1290,1011360,41.46,53483.40,957876.60,0.1274,0.3950,0.7988,17.9100,21.78,Excellent
NY-CMP-34452,Nykaa,Influencer,Youth,"Facebook, Google, WhatsApp",18,Tamil,"College Students",2025-04-01,72788,10133,3969,2129,1253981,31.15,66318.35,1187662.65,0.1392,0.3917,0.5364,17.9100,22.30,Excellent
NY-CMP-31532,Nykaa,SEO,"Premium Shoppers","Instagram, Facebook, Google",18,Bengali,Youth,2025-03-07,84531,6336,1980,1455,1153815,41.95,61037.25,1092777.75,0.0750,0.3125,0.7348,17.9000,11.56,Excellent
NY-CMP-49457,Nykaa,"Paid Ads",Youth,"WhatsApp, Google",18,Hindi,"Tier 2 City Customers",2024-11-22,95175,11536,6393,4296,2959944,36.45,156589.20,2803354.80,0.1212,0.5542,0.6720,17.9000,23.35,Excellent
NY-CMP-14062,Nykaa,"Social Media","Tier 2 City Customers","YouTube, Email",16,Hindi,"Premium Shoppers",2025-03-14,72526,9591,5632,2692,1192556,23.44,63100.48,1129455.52,0.1322,0.5872,0.4780,17.9000,24.70,Excellent
NY-CMP-29425,Nykaa,"Social Media","Tier 2 City Customers","YouTube, Facebook",29,Tamil,"Tier 2 City Customers",2024-12-23,92033,11331,6036,3780,2309580,32.35,122283.00,2187297.00,0.1231,0.5327,0.6262,17.8900,22.98,Excellent
NY-CMP-2250,Nykaa,"Social Media","Working Women",WhatsApp,5,Tamil,"College Students",2024-08-19,96999,13239,5770,2356,1559672,35.05,82577.80,1477094.20,0.1365,0.4358,0.4083,17.8900,22.03,Excellent
NY-CMP-29694,Nykaa,SEO,"College Students",WhatsApp,13,English,Youth,2025-06-02,56205,6751,3020,1543,1050783,36.07,55656.01,995126.99,0.1201,0.4473,0.5109,17.8800,20.13,Excellent
NY-CMP-5498,Nykaa,SEO,Youth,WhatsApp,28,Tamil,"College Students",2024-12-27,76197,10886,5599,2725,1858450,36.13,98454.25,1759995.75,0.1429,0.5143,0.4867,17.8800,25.21,Excellent
NY-CMP-7713,Nykaa,Influencer,Youth,YouTube,7,Bengali,"College Students",2024-11-15,72599,7325,4306,2836,1426508,26.67,75636.12,1350871.88,0.1009,0.5878,0.6586,17.8600,19.93,Excellent
NY-CMP-8354,Nykaa,Influencer,"College Students","YouTube, WhatsApp",19,English,"Premium Shoppers",2025-03-23,73553,5608,2778,2216,1063680,25.47,56441.52,1007238.48,0.0762,0.4954,0.7977,17.8500,14.41,Excellent
NY-CMP-29840,Nykaa,SEO,"College Students",YouTube,18,Hindi,"Tier 2 City Customers",2024-12-13,68539,7949,3177,2183,1381839,33.58,73305.14,1308533.86,0.1160,0.3997,0.6871,17.8500,19.42,Excellent
NY-CMP-41356,Nykaa,SEO,"Tier 2 City Customers","Instagram, Email",25,Bengali,"Premium Shoppers",2024-09-04,90181,13051,6092,3754,2879318,40.69,152750.26,2726567.74,0.1447,0.4668,0.6162,17.8500,25.39,Excellent
NY-CMP-13861,Nykaa,Influencer,"Premium Shoppers","WhatsApp, Google",20,English,"Tier 2 City Customers",2025-05-08,97364,10532,4715,2736,1890576,36.67,100329.12,1790246.88,0.1082,0.4477,0.5803,17.8500,18.47,Excellent
NY-CMP-38079,Nykaa,Influencer,"Premium Shoppers","Email, YouTube",29,Tamil,Youth,2025-02-11,88332,11965,3424,2186,1294112,31.42,68684.12,1225427.88,0.1355,0.2862,0.6384,17.8400,19.90,Excellent
NY-CMP-38357,Nykaa,Email,"Working Women",YouTube,18,Tamil,"Premium Shoppers",2024-09-18,73617,10996,5733,4409,2438177,29.35,129404.15,2308772.85,0.1494,0.5214,0.7691,17.8400,28.71,Excellent
NY-CMP-45124,Nykaa,"Social Media","Working Women",Google,16,Tamil,"Working Women",2024-12-14,67341,9412,5214,1992,1543800,41.15,81970.80,1461829.20,0.1398,0.5540,0.3820,17.8400,24.68,Excellent
NY-CMP-22329,Nykaa,SEO,"Tier 2 City Customers",Email,25,English,"College Students",2024-11-26,85935,7601,4498,1542,1150332,39.61,61078.62,1089253.38,0.0885,0.5918,0.3428,17.8400,15.87,Excellent
NY-CMP-50097,Nykaa,SEO,"Premium Shoppers","Instagram, Facebook",5,English,Youth,2025-02-01,75474,9649,4199,3121,1769607,30.11,93973.31,1675633.69,0.1278,0.4352,0.7433,17.8300,22.48,Excellent
NY-CMP-52454,Nykaa,Email,"College Students","WhatsApp, Instagram",7,English,Youth,2024-11-29,56921,6816,2872,1540,962500,33.21,51143.40,911356.60,0.1197,0.4214,0.5362,17.8200,19.73,Excellent
NY-CMP-52275,Nykaa,SEO,"College Students","Email, Google",15,Hindi,"College Students",2025-02-13,71571,3609,2163,1584,1123056,37.68,59685.12,1063370.88,0.0504,0.5993,0.7323,17.8200,10.28,Excellent
NY-CMP-26044,Nykaa,Email,"College Students","Instagram, WhatsApp",19,Tamil,"Premium Shoppers",2025-02-12,86029,7884,4257,2113,1041709,26.21,55381.73,986327.27,0.0916,0.5400,0.4964,17.8100,16.57,Excellent
NY-CMP-9167,Nykaa,SEO,"Premium Shoppers",Email,27,English,"Tier 2 City Customers",2025-01-20,63521,6867,2397,1863,1358127,38.75,72191.25,1285935.75,0.1081,0.3491,0.7772,17.8100,17.52,Excellent
NY-CMP-46877,Nykaa,Influencer,"College Students",Email,27,English,"Tier 2 City Customers",2024-11-01,68189,4450,2078,1594,1142898,38.11,60747.34,1082150.66,0.0653,0.4670,0.7671,17.8100,11.91,Excellent
NY-CMP-33061,Nykaa,"Paid Ads",Youth,"YouTube, WhatsApp",22,Bengali,"Tier 2 City Customers",2024-07-07,64848,7970,3565,2589,1061490,21.80,56440.20,1005049.80,0.1229,0.4473,0.7262,17.8000,21.78,Excellent
NY-CMP-37726,Nykaa,SEO,"College Students","WhatsApp, Google",8,English,Youth,2025-04-18,88923,6105,2151,1632,1060800,34.59,56450.88,1004349.12,0.0687,0.3523,0.7587,17.7900,11.12,Excellent
NY-CMP-24371,Nykaa,SEO,"Working Women",Google,12,English,"Tier 2 City Customers",2025-02-07,59103,4775,2412,1341,956133,37.95,50890.95,905242.05,0.0808,0.5051,0.5560,17.7900,14.43,Excellent
NY-CMP-2802,Nykaa,"Paid Ads","College Students","YouTube, WhatsApp, Instagram",21,Hindi,Youth,2024-07-15,45536,5852,2230,1674,1042902,33.20,55576.80,987325.20,0.1285,0.3811,0.7507,17.7700,21.42,Excellent
NY-CMP-49824,Nykaa,Influencer,"Working Women",YouTube,11,Hindi,"Working Women",2024-08-23,71896,8644,3970,1965,1493400,40.50,79582.50,1413817.50,0.1202,0.4593,0.4950,17.7700,20.28,Excellent
NY-CMP-51634,Nykaa,SEO,"Working Women","Google, Instagram",8,Hindi,Youth,2024-09-05,91518,11308,3895,1774,1362432,40.93,72609.82,1289822.18,0.1236,0.3444,0.4555,17.7600,18.55,Excellent
NY-CMP-12120,Nykaa,Influencer,"Tier 2 City Customers",YouTube,28,Tamil,"Tier 2 City Customers",2024-12-31,75626,10189,5878,2188,1122444,27.37,59885.56,1062558.44,0.1347,0.5769,0.3722,17.7400,24.14,Excellent
NY-CMP-9637,Nykaa,"Social Media","Working Women",Instagram,9,Hindi,"Premium Shoppers",2024-10-21,91091,9569,3246,2287,1587178,37.04,84710.48,1502467.52,0.1050,0.3392,0.7046,17.7400,16.58,Excellent
NY-CMP-37472,Nykaa,"Paid Ads","Tier 2 City Customers","Facebook, WhatsApp, Instagram",6,English,"Premium Shoppers",2025-05-10,76717,7608,2658,2000,1026000,27.39,54780.00,971220.00,0.0992,0.3494,0.7524,17.7300,15.99,Excellent
NY-CMP-25571,Nykaa,"Paid Ads",Youth,"WhatsApp, Email, Facebook",15,English,Youth,2024-09-18,64892,8124,4634,2765,1830430,35.34,97715.10,1732714.90,0.1252,0.5704,0.5967,17.7300,23.92,Excellent
NY-CMP-29518,Nykaa,"Paid Ads","College Students","Facebook, Google",21,Bengali,"Working Women",2024-09-29,57485,6383,2544,1791,1312803,39.16,70135.56,1242667.44,0.1110,0.3986,0.7040,17.7200,18.64,Excellent
NY-CMP-20398,Nykaa,SEO,"Premium Shoppers","Google, Email, Facebook",17,English,Youth,2025-06-04,85567,7428,3727,2774,2008376,38.67,107270.58,1901105.42,0.0868,0.5018,0.7443,17.7200,16.28,Excellent
NY-CMP-21134,Nykaa,"Social Media","College Students","Email, Facebook, WhatsApp",19,Hindi,Youth,2024-12-12,57477,7135,3126,2314,1635998,37.77,87399.78,1548598.22,0.1241,0.4381,0.7402,17.7200,21.88,Excellent
NY-CMP-21666,Nykaa,Influencer,Youth,"Facebook, WhatsApp",16,English,"College Students",2025-03-06,87776,8967,3873,2160,1244160,30.78,66484.80,1177675.20,0.1022,0.4319,0.5577,17.7100,17.09,Excellent
NY-CMP-34787,Nykaa,"Paid Ads","Working Women","Facebook, Instagram, Email",28,Bengali,"Tier 2 City Customers",2025-04-22,86363,7246,4071,2850,1450650,27.20,77520.00,1373130.00,0.0839,0.5618,0.7001,17.7100,16.40,Excellent
NY-CMP-46852,Nykaa,Influencer,"Tier 2 City Customers","Email, Google, Facebook",24,Bengali,Youth,2025-05-31,95823,11396,3129,2499,1789284,38.26,95611.74,1693672.26,0.1189,0.2746,0.7987,17.7100,17.77,Excellent
NY-CMP-27560,Nykaa,Influencer,"Working Women",WhatsApp,19,Hindi,"Tier 2 City Customers",2025-01-25,96692,12981,5003,1761,1384146,42.03,74014.83,1310131.17,0.1343,0.3854,0.3520,17.7000,20.42,Excellent
NY-CMP-33850,Nykaa,"Social Media","Working Women","Email, Google, WhatsApp",20,Tamil,Youth,2024-11-04,95776,11006,6299,4004,2602600,34.76,139179.04,2463420.96,0.1149,0.5723,0.6357,17.7000,22.25,Excellent
NY-CMP-13914,Nykaa,Email,"College Students","WhatsApp, Instagram, Facebook",28,English,"Tier 2 City Customers",2024-09-12,87506,12644,6820,5109,4066764,42.57,217490.13,3849273.87,0.1445,0.5394,0.7491,17.7000,28.08,Excellent
NY-CMP-42594,Nykaa,Email,Youth,"Email, Facebook",14,Tamil,Youth,2024-09-22,88265,10508,5602,2883,1960440,36.39,104912.37,1855527.63,0.1191,0.5331,0.5146,17.6900,21.52,Excellent
NY-CMP-33445,Nykaa,SEO,"Premium Shoppers","WhatsApp, Google",13,English,"College Students",2024-11-30,36138,4652,2691,1275,966450,40.57,51726.75,914723.25,0.1287,0.5785,0.4738,17.6800,23.85,Excellent
NY-CMP-18489,Nykaa,SEO,"Working Women","Email, Instagram, WhatsApp",24,English,Youth,2024-10-03,84767,9835,4093,3153,1847658,31.41,99035.73,1748622.27,0.1160,0.4162,0.7703,17.6600,20.15,Excellent
NY-CMP-47090,Nykaa,"Paid Ads",Youth,"Email, WhatsApp",18,Hindi,"Working Women",2024-12-29,78578,10885,6167,3441,1286934,20.05,68992.05,1217941.95,0.1385,0.5666,0.5580,17.6600,26.08,Excellent
NY-CMP-7255,Nykaa,SEO,"College Students",WhatsApp,24,Bengali,"Working Women",2025-03-11,81648,9041,4338,3125,2425000,41.61,130031.25,2294968.75,0.1107,0.4798,0.7204,17.6500,20.21,Excellent
NY-CMP-16464,Nykaa,SEO,"Working Women","Email, Google",26,English,Youth,2024-09-22,83262,8955,4226,1770,1262010,38.26,67720.20,1194289.80,0.1076,0.4719,0.4188,17.6400,17.96,Excellent
NY-CMP-19179,Nykaa,"Paid Ads","Premium Shoppers",Google,26,Tamil,Youth,2024-10-03,98104,13287,5366,4159,3148363,40.65,169063.35,2979299.65,0.1354,0.4039,0.7751,17.6200,23.25,Excellent
NY-CMP-49963,Nykaa,"Social Media","College Students",Instagram,20,Tamil,"Tier 2 City Customers",2024-09-28,79231,8115,3780,2920,1749080,32.18,93965.60,1655114.40,0.1024,0.4658,0.7725,17.6100,18.70,Excellent
NY-CMP-26396,Nykaa,"Paid Ads","Working Women","Instagram, Email",24,Bengali,"Premium Shoppers",2024-12-13,78125,8373,3723,1373,973457,38.12,52338.76,921118.24,0.1072,0.4446,0.3688,17.6000,17.24,Excellent
NY-CMP-23338,Nykaa,Influencer,"Tier 2 City Customers","Google, WhatsApp, Instagram",26,Hindi,"Premium Shoppers",2025-05-08,97625,13003,4830,2869,1517701,28.46,81651.74,1436049.26,0.1332,0.3715,0.5940,17.5900,21.21,Excellent
NY-CMP-42218,Nykaa,"Social Media","Working Women","Instagram, Google, Email",10,Bengali,"Premium Shoppers",2024-10-06,52575,6795,3923,2822,2251956,42.93,121148.46,2130807.54,0.1292,0.5773,0.7193,17.5900,25.75,Excellent
NY-CMP-50275,Nykaa,"Paid Ads","Tier 2 City Customers","Instagram, Email",23,English,"Tier 2 City Customers",2024-12-16,93193,11879,3761,2030,1258600,33.35,67700.50,1190899.50,0.1275,0.3166,0.5398,17.5900,18.96,Excellent
NY-CMP-21355,Nykaa,Email,"College Students","Facebook, YouTube, Email",16,English,"Working Women",2024-10-25,88053,8691,3516,2808,1600560,30.69,86177.52,1514382.48,0.0987,0.4046,0.7986,17.5700,17.05,Excellent
NY-CMP-30997,Nykaa,Email,"Premium Shoppers","Google, Email, Instagram",8,English,"Premium Shoppers",2024-08-05,95901,13253,4790,1681,1109460,35.54,59742.74,1049717.26,0.1382,0.3614,0.3509,17.5700,20.57,Excellent
NY-CMP-22911,Nykaa,Email,Youth,Google,6,Bengali,"College Students",2024-11-10,42592,6133,2747,1669,969689,31.32,52273.08,917415.92,0.1440,0.4479,0.6076,17.5500,24.77,Excellent
NY-CMP-14849,Nykaa,"Social Media","Working Women","Google, Email, Instagram",16,Bengali,"Working Women",2025-05-26,63583,6483,3585,2649,1123176,22.89,60635.61,1062540.39,0.1020,0.5530,0.7389,17.5300,20.00,Excellent
NY-CMP-7795,Nykaa,Influencer,"College Students","Instagram, Email, Google",19,English,Youth,2025-05-14,66815,7467,3784,2771,1050209,20.46,56694.66,993514.34,0.1118,0.5068,0.7323,17.5200,20.99,Excellent
NY-CMP-15639,Nykaa,"Social Media",Youth,YouTube,20,Tamil,"Working Women",2025-03-19,96394,11761,4702,2097,1652436,42.57,89269.29,1563166.71,0.1220,0.3998,0.4460,17.5100,19.25,Excellent
NY-CMP-40560,Nykaa,Influencer,"Tier 2 City Customers",WhatsApp,22,Hindi,"Working Women",2024-10-31,79884,11561,2976,2341,1413964,32.65,76433.65,1337530.35,0.1447,0.2574,0.7866,17.5000,21.13,Excellent
NY-CMP-35825,Nykaa,Email,"Working Women",YouTube,5,Tamil,"Tier 2 City Customers",2024-12-16,94387,13373,7340,2310,930930,21.81,50381.10,880548.90,0.1417,0.5489,0.3147,17.4800,24.39,Excellent
NY-CMP-34710,Nykaa,SEO,"Premium Shoppers",Instagram,23,Tamil,Youth,2025-03-31,96062,9679,4826,3060,1845180,32.66,99939.60,1745240.40,0.1008,0.4986,0.6341,17.4700,18.29,Excellent
NY-CMP-46025,Nykaa,SEO,"Tier 2 City Customers","YouTube, Facebook, WhatsApp",23,Tamil,"Tier 2 City Customers",2025-02-13,79284,11616,6875,3173,2430518,41.47,131584.31,2298933.69,0.1465,0.5919,0.4615,17.4700,27.32,Excellent
NY-CMP-17797,Nykaa,"Paid Ads","Working Women","Facebook, WhatsApp, YouTube",17,Bengali,"Premium Shoppers",2025-02-10,69419,9593,2523,1999,1425287,38.61,77181.39,1348105.61,0.1382,0.2630,0.7923,17.4700,20.33,Excellent
NY-CMP-28736,Nykaa,"Paid Ads",Youth,"Email, YouTube, WhatsApp",5,Bengali,Youth,2024-12-25,98126,11473,6356,5028,3549768,38.22,192170.16,3357597.84,0.1169,0.5540,0.7911,17.4700,23.29,Excellent
NY-CMP-28742,Nykaa,"Paid Ads","College Students","Facebook, YouTube, WhatsApp",8,Hindi,"Working Women",2024-08-16,48474,5762,1760,1251,968274,41.90,52416.90,915857.10,0.1189,0.3054,0.7108,17.4700,18.10,Excellent
NY-CMP-33894,Nykaa,"Paid Ads","Working Women","YouTube, Instagram",10,Hindi,Youth,2024-12-26,90718,8848,4797,2887,1833245,34.39,99283.93,1733961.07,0.0975,0.5422,0.6018,17.4600,18.22,Excellent
NY-CMP-50873,Nykaa,Email,"Tier 2 City Customers","YouTube, Facebook, Google",25,English,"Premium Shoppers",2025-04-28,85498,8073,3642,2165,1357455,33.97,73545.05,1283909.95,0.0944,0.4511,0.5945,17.4600,16.23,Excellent
NY-CMP-9658,Nykaa,"Social Media","College Students","Email, Instagram, WhatsApp",7,Hindi,"College Students",2024-09-29,87801,10280,5513,2841,1437546,27.41,77871.81,1359674.19,0.1171,0.5363,0.5153,17.4600,21.22,Excellent
NY-CMP-12100,Nykaa,Influencer,"Tier 2 City Customers","WhatsApp, Facebook",15,Bengali,Youth,2025-02-25,95531,13184,7006,5342,1821622,18.48,98720.16,1722901.84,0.1380,0.5314,0.7625,17.4600,26.73,Excellent
NY-CMP-10002,Nykaa,"Paid Ads",Youth,"Facebook, WhatsApp, Email",18,Bengali,"Tier 2 City Customers",2024-08-01,94007,7044,3976,2914,1325870,24.67,71888.38,1253981.62,0.0749,0.5645,0.7329,17.4400,14.82,Excellent
NY-CMP-23028,Nykaa,"Social Media","Tier 2 City Customers",Instagram,8,Tamil,"Working Women",2024-07-04,94932,11571,4171,2674,1794254,36.39,97306.86,1696947.14,0.1219,0.3605,0.6411,17.4400,19.40,Excellent
NY-CMP-35725,Nykaa,Influencer,Youth,YouTube,14,Tamil,"Tier 2 City Customers",2025-05-12,65776,8535,3397,2166,1219458,30.53,66127.98,1153330.02,0.1298,0.3980,0.6376,17.4400,21.43,Excellent
NY-CMP-4780,Nykaa,Influencer,Youth,YouTube,18,Hindi,Youth,2024-12-07,86306,9832,5405,1858,1116658,32.60,60570.80,1056087.20,0.1139,0.5497,0.3438,17.4400,19.81,Excellent
NY-CMP-40993,Nykaa,"Paid Ads","College Students","Google, WhatsApp",17,English,"Premium Shoppers",2025-01-18,76307,9461,4969,2746,1562474,30.87,84769.02,1477704.98,0.1240,0.5252,0.5526,17.4300,22.51,Excellent
NY-CMP-3676,Nykaa,"Paid Ads","College Students","YouTube, Email",20,Hindi,"Tier 2 City Customers",2024-07-07,60548,3864,1974,1296,957744,40.10,51969.60,905774.40,0.0638,0.5109,0.6565,17.4300,11.78,Excellent
NY-CMP-6739,Nykaa,"Paid Ads","Premium Shoppers",Facebook,7,English,Youth,2024-07-07,95896,8931,4543,2719,1188203,23.73,64521.87,1123681.13,0.0931,0.5087,0.5985,17.4100,16.89,Excellent
NY-CMP-41795,Nykaa,"Social Media","Tier 2 City Customers","Google, Facebook",21,Bengali,"College Students",2025-01-29,84295,9238,5133,2951,1971268,36.28,107062.28,1864205.72,0.1096,0.5556,0.5749,17.4100,20.55,Excellent
NY-CMP-47178,Nykaa,Email,"Premium Shoppers","YouTube, WhatsApp, Email",8,Hindi,"Premium Shoppers",2024-07-30,90353,9288,3800,2913,2132316,39.77,115850.01,2016465.99,0.1028,0.4091,0.7666,17.4100,17.71,Excellent
NY-CMP-46005,Nykaa,Influencer,"Working Women",Email,10,Hindi,Youth,2025-02-17,82336,8489,4951,2709,1573929,31.58,85550.22,1488378.78,0.1031,0.5832,0.5472,17.4000,19.61,Excellent
NY-CMP-30424,Nykaa,Influencer,"Working Women","Google, Facebook",26,Bengali,Youth,2024-07-28,62156,8349,5000,3821,2032772,28.91,110465.11,1922306.89,0.1343,0.5989,0.7642,17.4000,27.62,Excellent
NY-CMP-33504,Nykaa,Influencer,Youth,"WhatsApp, Instagram",10,English,Youth,2025-01-10,77184,10229,5678,1821,1420380,42.38,77173.98,1343206.02,0.1325,0.5551,0.3207,17.4000,22.97,Excellent
NY-CMP-29257,Nykaa,Email,Youth,"Instagram, YouTube",13,Bengali,"College Students",2024-10-01,91829,12965,5498,3354,1448928,23.48,78751.92,1370176.08,0.1412,0.4241,0.6100,17.4000,23.76,Excellent
NY-CMP-7824,Nykaa,Influencer,"College Students",YouTube,8,Tamil,Youth,2025-05-19,67023,9838,2985,2299,1393194,32.94,75729.06,1317464.94,0.1468,0.3034,0.7702,17.4000,22.56,Excellent
NY-CMP-36325,Nykaa,Influencer,"Premium Shoppers","WhatsApp, YouTube, Google",17,English,"Working Women",2025-03-20,75067,10719,6055,2814,1629306,31.48,88584.72,1540721.28,0.1428,0.5649,0.4647,17.3900,26.09,Excellent
NY-CMP-18365,Nykaa,"Social Media","Working Women","Google, Instagram",28,Bengali,"Premium Shoppers",2024-07-16,44439,6140,2489,1505,981260,35.45,53352.25,927907.75,0.1382,0.4054,0.6047,17.3900,22.80,Excellent
NY-CMP-13273,Nykaa,Email,"Premium Shoppers","Email, Facebook, WhatsApp",24,Hindi,"Premium Shoppers",2025-04-16,78921,11063,4587,1688,1247432,40.22,67891.36,1179540.64,0.1402,0.4146,0.3680,17.3700,21.97,Excellent
NY-CMP-28257,Nykaa,"Paid Ads","Premium Shoppers","Email, YouTube, Facebook",11,Bengali,Youth,2025-02-25,92334,8919,4819,2221,1001671,24.55,54525.55,947145.45,0.0966,0.5403,0.4609,17.3700,17.28,Excellent
NY-CMP-36309,Nykaa,"Social Media","Working Women","Email, Facebook",15,Bengali,"Working Women",2025-04-24,48387,6519,2926,2182,1101910,27.53,60070.46,1041839.54,0.1347,0.4488,0.7457,17.3400,24.03,Excellent
NY-CMP-37189,Nykaa,SEO,"Tier 2 City Customers","Google, YouTube",7,Bengali,Youth,2025-02-05,73476,10772,5635,3038,1063300,19.08,57965.04,1005334.96,0.1466,0.5231,0.5391,17.3400,26.46,Excellent
NY-CMP-22546,Nykaa,Influencer,"Premium Shoppers","YouTube, Google",9,Tamil,"Tier 2 City Customers",2024-08-01,88428,11360,5565,2104,1249776,32.41,68190.64,1181585.36,0.1285,0.4899,0.3781,17.3300,21.52,Excellent
NY-CMP-48798,Nykaa,"Paid Ads",Youth,Facebook,21,Tamil,"Working Women",2025-05-25,84156,12310,2750,1638,927108,30.87,50565.06,876542.94,0.1463,0.2234,0.5956,17.3300,19.84,Excellent
NY-CMP-36076,Nykaa,"Paid Ads","Working Women",Instagram,25,Hindi,"Working Women",2025-01-08,73970,10023,2897,1660,1241680,40.85,67811.00,1173869.00,0.1355,0.2890,0.5730,17.3100,19.71,Excellent
NY-CMP-11367,Nykaa,Email,"Working Women",YouTube,28,English,"Premium Shoppers",2024-08-21,96560,13218,7853,6232,4119352,36.11,225037.52,3894314.48,0.1369,0.5941,0.7936,17.3000,28.28,Excellent
NY-CMP-14734,Nykaa,SEO,Youth,"WhatsApp, Email",18,Hindi,Youth,2024-10-31,91584,10722,6057,2776,2190264,43.13,119728.88,2070535.12,0.1171,0.5649,0.4583,17.2900,21.35,Excellent
NY-CMP-48442,Nykaa,"Social Media","Tier 2 City Customers","Instagram, Google, YouTube",10,Bengali,"Premium Shoppers",2025-05-23,74500,9788,3765,2749,2094738,41.69,114605.81,1980132.19,0.1314,0.3847,0.7301,17.2800,21.88,Excellent
NY-CMP-53982,Nykaa,SEO,Youth,"YouTube, WhatsApp",24,Bengali,Youth,2024-08-20,65197,8520,4124,2486,1680536,36.97,91907.42,1588628.58,0.1307,0.4840,0.6028,17.2800,23.21,Excellent
NY-CMP-14740,Nykaa,Email,Youth,Email,9,Hindi,"College Students",2025-03-15,70440,9689,5092,3802,1570226,22.60,85925.20,1484300.80,0.1375,0.5255,0.7467,17.2700,26.38,Excellent
